,Unnamed: 0,age-bracket,req-text,req-text-clean,Age,glex1,glex2,glex3,c,c50,c5025,cmean,c75,c7525
66,22729,a17-30,Gostaria de saber quantas vagas existem para o cargo de ASSISTENTE EM ADMINISTRAÇÃO em UBERABA não preenchidas até o presente momento e se há previsão para novas convocações nesse semestre?,gostaria saber quantas vagas existem cargo assistente administração uberaba preenchidas presente momento previsão novas convocações nesse semestre,0,2.1537799830282283,1.5569134694090003,0.45793146117799355,0,0,0,0,0,0
67,39525,a31-42,"Solicito o Quadro de Referencia de pessoal atualizado constando as informacoes referentes aos códigos de vagas existentes na Instituição para os cargos de TAE, separado por curso, numero de vagas livres e ocupadas, existência de concurso vigente ou nao para cada cargo.",solicito quadro referencia pessoal atualizado constando informacoes referentes códigos vagas existentes instituição cargos tae separado curso numero vagas livres ocupadas existência concurso vigente nao cada cargo,1,1.1606955239039967,2.6790273727960265,1.6841803182915056,0,0,-1,-1,-1,-1
72,11320,a43-xx,"Prezados, Recebi em 16/10/2015 uma carta do Ministerio da Fazenda solicitando retificar a minha DIRPF do exercicio de 2015, entregue em 29/03/2015. O documento constava a informação de não comparecimento á unidade da Receita porque a regularização seria possível apenas no Sistema. Ocorre que o numero da declaração 19.00873445, não permite a entrada no Sistema, dizendo ser inválido. Preciso de ajuda, posso me dirigir a alguma unidade da receita? Por favor me informem. No eletrônico não consegui . Conforme foi avaliado e revisado não omiti nenhuma informação , declarei tudo que estava no informe de rendimentos. No aguardo, agradeço Afra Costa CPF 33245053568",prezados recebi 16102015 carta ministerio fazenda solicitando retificar dirpf exercicio 2015 entregue 29032015 documento constava informação comparecimento á unidade receita porque regularização possível apenas sistema ocorre numero declaração 1900873445 permite entrada sistema dizendo inválido preciso ajuda posso dirigir alguma unidade receita favor informem eletrônico consegui conforme avaliado revisado omiti nenhuma informação declarei tudo informe rendimentos aguardo agradeço afra costa cpf 33245053568,2,-0.15502643668588484,-2.6048457150411632,-2.4861352203986558,2,2,-1,2,2,-1
73,13595,a17-30,"Busco as informações dos membros integrantes de cada um dos comitês/grupos citado, além das informações adicionais descritas: 1 - O CTA-PNCD, criado pela Portaria 03/2012 da SVS. Gostaria de saber se a lista de mebros continua atualizada, dado que já se passaram 4 anos desde sua criação e possivelmente os membros já não sejam os mesmos. 2 - O GEI-ESPII criado pelo Decreto de 06 de Dezembro de 2010. Gostaria de ter acesso à lista de membros atuais do GEI-ESPII, assim como o órgão que cada membro representa. 3 - O Decreto no. 8.662 de 1o. de Fevereiro de 2016, que institui o Comitê de Articulação e Monitoramento das ações de mobilização para a prevenção e eliminação de focos do mosquito Aedes Aegypti. Gostaria de ter acesso à lista de membros atuais desse Comitê, assim como órgão que cada membro representa. 4 - No caso dos 3 grupos citados acima, há um mandato específico para os membros? 5 - Qauis grupos que atualmente apoiam o PNCD (Programa Nacional de Combate à Dengue)e quais os membros integrantes de cada um desses grupos. Agradeço as informações",busco informações membros integrantes cada comitêsgrupos citado além informações adicionais descritas 1 ctapncd criado portaria 032012 svs gostaria saber lista mebros continua atualizada dado passaram 4 anos desde criação possivelmente membros mesmos 2 geiespii criado decreto 06 dezembro 2010 gostaria ter acesso lista membros atuais geiespii assim órgão cada membro representa 3 decreto 8662 1o fevereiro 2016 institui comitê articulação monitoramento ações mobilização prevenção eliminação focos mosquito aedes aegypti gostaria ter acesso lista membros atuais desse comitê assim órgão cada membro representa 4 caso 3 grupos citados acima mandato específico membros 5 qauis grupos atualmente apoiam pncd programa nacional combate denguee quais membros integrantes cada desses grupos agradeço informações,0,1.595102788265334,3.6604398001764844,2.8396443607433097,0,0,0,-1,-1,0
75,14181,a17-30,"Prezados, boa tarde. Gostaria de solicitar acesso ao Despacho n.º 255/2016/PFANP/ PGF/AGU para melhor compreensão da RD 305/2016. Obrigada,",prezados boa tarde gostaria solicitar acesso despacho nº 2552016pfanp pgfagu melhor compreensão rd 3052016 obrigada,0,2.726267689627954,3.0056777189937836,0.5466133535083336,0,0,0,0,0,0
81,43558,a31-42,"CAROS O ULTIMO QUATRO DE REFERENCIAS DOS SERVIDORES EM MARÇO HAVIAM DOIS CARGOS VAGOS PARA TECNICO EM CONTABILIDADE, E ATUALMENTE TAMBÉM EXISTEM DOIS, QUANTO AO CONCURSO AS VAGAS SERÃO DESTINADAS PARA PREENCHIMENTO DESSAS DUAS VAGAS OU SÃO VAGAS EXTRAS? SE SÃO VAGAS EXTRAS SERÃO DESTINADAS PARA ESTE CONCURSO OU PODEM SER PREENCHIDAS POR REDISTRIBUIÇÃO? QUANTO AO CARGO DE CONTADOR NO QUADRO DO MÊS DE MARCO DE 2017 HAVIAM 4 CARGOS EM PROVIMENTO, ESSES CARGOS FORAM PREENCHIDOS? DE QUE FORMA?",caros ultimo quatro referencias servidores março haviam dois cargos vagos tecnico contabilidade atualmente existem dois quanto concurso vagas destinadas preenchimento dessas duas vagas vagas extras vagas extras destinadas concurso podem preenchidas redistribuição quanto cargo contador quadro mês marco 2017 haviam 4 cargos provimento cargos preenchidos forma,1,2.2222436674537147,3.2834420303360283,3.0980062071890178,0,0,-1,1,1,0
84,17067,a17-30,"Boa tarde. Sou jovem licenciado em agronomia e estou neste momento afecto a Universidade Eduardo Mondlane como docente nas areas de controlo de Infestantes (ervas daninhas) e Fitofarmacologia. Pretendo concorrer para uma Bolsa de estudo a nivel de mestrado e para tal foi me exigido como requisito uma carta de aceitação da universidade a que pretendo estudar, assim gostaria de saber da vossa instituicao o que é necessário para a submissao de pedido de aceitação. Cordias saudaçoes.",boa tarde jovem licenciado agronomia neste momento afecto universidade eduardo mondlane docente areas controlo infestantes ervas daninhas fitofarmacologia pretendo concorrer bolsa estudo nivel mestrado tal exigido requisito carta aceitação universidade pretendo estudar assim gostaria saber vossa instituicao necessário submissao pedido aceitação cordias saudaçoes,0,1.4631532890393824,0.8231618531709505,0.8455429053673392,0,0,0,0,0,-1
87,16390,a17-30,"Prezados, A fim de realizar pesquisa acadêmica que aborda a relação entre capacidades dinâmicas e desempenho organizacional, solicito o encaminhamento de lista com nomes, endereços eletrônicos institucionais e lotação do reitor e pró-reitores do Instituto Federal de Educação, Ciência e Tecnologia do MATO GROSSO DO SUL (IFMS), bem como, dos diretores e coordenadores (administrativos e de ensino) dos campi que compõem o IFMS. Agradeço antecipadamente. Atenciosamente,",prezados fim realizar pesquisa acadêmica aborda relação capacidades dinâmicas desempenho organizacional solicito encaminhamento lista nomes endereços eletrônicos institucionais lotação reitor próreitores instituto federal educação ciência tecnologia mato grosso sul ifms bem diretores coordenadores administrativos ensino campi compõem ifms agradeço antecipadamente atenciosamente,0,-0.5125626141714685,0.667734605101257,0.96400235615899,1,1,-1,-1,-1,-1
89,32267,a43-xx,"Objeto O objeto deste pedido é a base de dados do siscomex, de comércio exterior, à primeira vista sob responsabilidade da Aduana (coana) que até 2016 era disponibilizada no link: e agora é disponibilizada no link: Situação A referida base de dados disponibilizada possui um campo de detalhes do produto - denominada “DESCRICAO_DETALHADA_PRODUTO” - que exporta num limite de 250 caracteres. A quantidade não contempla a integralidade dos dados. Inclusive, o próprio formulário de preenchimento de importações possui a possibilidade de mais de 2.500 caracteres. Ou seja, são disponibilizados menos que 10% dos dados desse campo da base de dados. Em averiguação inicial, descobriu-se que os requisitos técnicos da disponibilização pelo SERPRO de fato pedem esse limite de disponibilização. Portanto, o Serpro está adequado aos requisitos exigidos. O problema então são os requisitos apresentados à empresa pública. Pedido Sejam disponibilizados integralmente os dados do referido campo da base de dados do siscomex, ao mínimo de 2.500 caracteres no limite dos requisitos ao SERPRO, através da mudança nos requisitos do Serpro, ou outra forma que se mostre mais conveniente. Legislação Lei 12.527/11: “Art. 7o O acesso à informação de que trata esta Lei compreende, entre outros, os direitos de obter: (…) IV - informação primária, íntegra, autêntica e atualizada,” “§ 3o Os sítios de que trata o § 2o deverão, na forma de regulamento, atender, entre outros, aos seguintes requisitos: (...) V - garantir a autenticidade e a integridade das informações disponíveis para acesso,” Atenciosamente, Tiago Cardieri Open Knowledge Foundation",objeto objeto deste pedido base dados siscomex comércio exterior primeira vista sob responsabilidade aduana coana 2016 disponibilizada link agora disponibilizada link situação referida base dados disponibilizada possui campo detalhes produto denominada “descricaodetalhadaproduto” exporta limite 250 caracteres quantidade contempla integralidade dados inclusive próprio formulário preenchimento importações possui possibilidade 2500 caracteres disponibilizados menos 10 dados desse campo base dados averiguação inicial descobriuse requisitos técnicos disponibilização serpro fato pedem limite disponibilização portanto serpro adequado requisitos exigidos problema então requisitos apresentados empresa pública pedido disponibilizados integralmente dados referido campo base dados siscomex mínimo 2500 caracteres limite requisitos serpro através mudança requisitos serpro outra forma mostre conveniente legislação lei 1252711 “art 7o acesso informação trata lei compreende outros direitos obter iv informação primária íntegra autêntica atualizada” “§ 3o sítios trata § 2o deverão forma regulamento atender outros seguintes requisitos v garantir autenticidade integridade informações disponíveis acesso” atenciosamente tiago cardieri open knowledge foundation,2,3.4723614630807944,5.824539101742574,2.1290771714863617,0,0,0,0,0,0
92,34153,a31-42,"Solicito informações do quantitativo de Servidores estudantes na instituição, conforme os termos da lei 8112/1990. Além do quantitativo, que se explicite quantos e quais cargo em comissão ou função gratificada os mesmos ocupam.",solicito informações quantitativo servidores estudantes instituição conforme termos lei 81121990 além quantitativo explicite quantos quais cargo comissão função gratificada mesmos ocupam,1,-0.5935652474744249,2.2415046665358624,2.5391441038768,1,1,-1,1,1,-1
93,28053,a17-30,"Gostaria de saber se atualmente ha oportunidades para trabalhar na ABIN, sendo empregado público da Infraero, no cargo de técnico em eletrônica, na forma de cessão. Ou ainda, informações se há previsão de concurso público para a ABIN.",gostaria saber atualmente ha oportunidades trabalhar abin sendo empregado público infraero cargo técnico eletrônica forma cessão ainda informações previsão concurso público abin,0,-1.3009065697790834,0.5954150609417707,1.252227003355034,1,1,-1,-1,-1,-1
94,3360,a31-42,"Gostaria de fazer um estudo comparado. Assim, necessito saber: - quantos auditores internos existem na SUSEP, - quais são seus vencimentos iniciais.",gostaria fazer estudo comparado assim necessito saber quantos auditores internos existem susep quais vencimentos iniciais,1,-0.7910412623946302,0.747986101866234,1.086488893769892,1,1,-1,1,-1,-1
